CMDLINE C:\Users\Sourour\AppData\Local\Programs\Python\Python311\python.exe Scraper(Motory)[SD]{Modified}.py
MEM 178.074219 1707397769.9773
MEM 178.074219 1707397770.0774
MEM 178.074219 1707397770.1777
MEM 178.074219 1707397770.2783
MEM 178.074219 1707397770.3789
MEM 178.074219 1707397770.4792
MEM 178.074219 1707397770.5794
MEM 178.074219 1707397770.6800
MEM 178.074219 1707397770.7807
MEM 178.074219 1707397770.8812
MEM 178.074219 1707397770.9815
MEM 178.074219 1707397771.0822
MEM 178.074219 1707397771.1825
MEM 178.074219 1707397771.2828
MEM 178.074219 1707397771.3830
MEM 178.074219 1707397771.4835
MEM 178.074219 1707397771.5841
MEM 178.074219 1707397771.6847
MEM 178.074219 1707397771.7853
MEM 178.074219 1707397771.8858
MEM 178.074219 1707397771.9865
MEM 178.074219 1707397772.0867
MEM 178.074219 1707397772.1872
MEM 178.074219 1707397772.2877
MEM 178.074219 1707397772.3881
MEM 178.074219 1707397772.4886
MEM 178.074219 1707397772.5892
MEM 178.074219 1707397772.6898
MEM 178.074219 1707397772.7903
MEM 178.074219 1707397772.8909
MEM 178.074219 1707397772.9914
MEM 178.074219 1707397773.0919
MEM 178.074219 1707397773.1925
MEM 178.074219 1707397773.2930
MEM 178.074219 1707397773.3935
MEM 178.074219 1707397773.4939
MEM 178.074219 1707397773.5944
MEM 178.074219 1707397773.6950
MEM 178.074219 1707397773.7955
MEM 178.074219 1707397773.8960
MEM 178.074219 1707397773.9962
MEM 178.074219 1707397774.0967
MEM 178.074219 1707397774.1973
MEM 178.074219 1707397774.2977
MEM 178.074219 1707397774.3983
MEM 178.074219 1707397774.4989
MEM 178.074219 1707397774.5994
MEM 178.074219 1707397774.6996
MEM 178.074219 1707397774.8002
MEM 178.074219 1707397774.9008
MEM 178.074219 1707397775.0013
MEM 178.074219 1707397775.1019
MEM 178.074219 1707397775.2022
MEM 178.074219 1707397775.3027
MEM 178.074219 1707397775.4032
MEM 178.074219 1707397775.5037
MEM 178.074219 1707397775.6041
MEM 178.074219 1707397775.7046
MEM 178.074219 1707397775.8052
MEM 178.074219 1707397775.9058
MEM 178.074219 1707397776.0064
MEM 178.074219 1707397776.1069
MEM 178.074219 1707397776.2073
MEM 178.074219 1707397776.3078
MEM 178.074219 1707397776.4083
MEM 178.074219 1707397776.5089
MEM 178.074219 1707397776.6094
MEM 178.074219 1707397776.7099
MEM 178.074219 1707397776.8105
MEM 178.074219 1707397776.9110
MEM 178.074219 1707397777.0116
MEM 178.074219 1707397777.1121
MEM 178.074219 1707397777.2127
MEM 178.074219 1707397777.3133
MEM 178.074219 1707397777.4138
MEM 178.074219 1707397777.5143
MEM 178.074219 1707397777.6148
MEM 178.074219 1707397777.7152
MEM 178.074219 1707397777.8158
MEM 178.074219 1707397777.9160
MEM 178.074219 1707397778.0162
MEM 178.074219 1707397778.1167
MEM 178.074219 1707397778.2173
MEM 178.074219 1707397778.3179
MEM 178.074219 1707397778.4184
MEM 178.074219 1707397778.5189
MEM 178.074219 1707397778.6191
MEM 178.074219 1707397778.7196
MEM 178.074219 1707397778.8198
MEM 178.074219 1707397778.9200
MEM 178.074219 1707397779.0205
MEM 178.074219 1707397779.1211
MEM 178.074219 1707397779.2219
MEM 178.074219 1707397779.3225
MEM 178.074219 1707397779.4230
MEM 178.074219 1707397779.5236
MEM 178.074219 1707397779.6242
MEM 178.074219 1707397779.7248
MEM 178.074219 1707397779.8254
MEM 178.074219 1707397779.9256
MEM 178.074219 1707397780.0262
MEM 178.074219 1707397780.1269
MEM 178.074219 1707397780.2275
MEM 178.074219 1707397780.3277
MEM 178.074219 1707397780.4282
MEM 178.074219 1707397780.5284
MEM 178.074219 1707397780.6291
MEM 178.074219 1707397780.7296
MEM 178.074219 1707397780.8302
MEM 178.074219 1707397780.9309
MEM 178.074219 1707397781.0315
MEM 178.074219 1707397781.1321
MEM 178.074219 1707397781.2327
MEM 178.074219 1707397781.3332
MEM 178.074219 1707397781.4337
MEM 178.074219 1707397781.5339
MEM 178.074219 1707397781.6345
MEM 178.074219 1707397781.7350
MEM 178.074219 1707397781.8355
MEM 178.074219 1707397781.9357
MEM 178.074219 1707397782.0361
MEM 178.074219 1707397782.1364
MEM 178.074219 1707397782.2370
MEM 178.074219 1707397782.3376
MEM 178.074219 1707397782.4381
MEM 178.074219 1707397782.5387
MEM 178.074219 1707397782.6392
MEM 178.074219 1707397782.7399
MEM 178.074219 1707397782.8404
MEM 178.074219 1707397782.9405
MEM 178.101562 1707397783.0411
MEM 178.089844 1707397783.1413
MEM 178.089844 1707397783.2419
MEM 178.089844 1707397783.3424
MEM 178.089844 1707397783.4430
MEM 178.089844 1707397783.5437
MEM 178.640625 1707397783.6442
MEM 178.640625 1707397783.7449
MEM 178.640625 1707397783.8455
MEM 178.640625 1707397783.9460
MEM 178.671875 1707397784.0467
MEM 178.671875 1707397784.1472
MEM 178.671875 1707397784.2478
MEM 178.671875 1707397784.3484
MEM 178.671875 1707397784.4489
MEM 178.671875 1707397784.5494
MEM 178.671875 1707397784.6500
MEM 178.671875 1707397784.7501
MEM 178.671875 1707397784.8504
MEM 178.671875 1707397784.9506
MEM 178.671875 1707397785.0508
MEM 178.671875 1707397785.1514
MEM 178.671875 1707397785.2520
MEM 178.671875 1707397785.3525
MEM 178.671875 1707397785.4528
MEM 178.671875 1707397785.5534
MEM 178.671875 1707397785.6539
MEM 178.671875 1707397785.7545
MEM 178.671875 1707397785.8547
MEM 178.671875 1707397785.9552
MEM 178.671875 1707397786.0559
MEM 178.671875 1707397786.1561
MEM 178.671875 1707397786.2566
MEM 178.671875 1707397786.3570
MEM 178.671875 1707397786.4576
MEM 178.671875 1707397786.5580
MEM 178.671875 1707397786.6586
MEM 178.671875 1707397786.7588
MEM 178.671875 1707397786.8594
MEM 178.671875 1707397786.9599
MEM 178.671875 1707397787.0605
MEM 178.671875 1707397787.1607
MEM 178.671875 1707397787.2608
MEM 178.671875 1707397787.3614
MEM 178.671875 1707397787.4620
MEM 178.671875 1707397787.5626
MEM 178.671875 1707397787.6631
MEM 178.671875 1707397787.7633
MEM 178.671875 1707397787.8639
MEM 178.671875 1707397787.9640
MEM 178.671875 1707397788.0646
MEM 178.671875 1707397788.1652
MEM 178.671875 1707397788.2653
MEM 178.671875 1707397788.3657
MEM 178.671875 1707397788.4664
MEM 178.671875 1707397788.5669
MEM 178.671875 1707397788.6675
MEM 178.671875 1707397788.7680
MEM 178.671875 1707397788.8682
MEM 178.671875 1707397788.9687
MEM 178.671875 1707397789.0692
MEM 178.671875 1707397789.1697
MEM 178.671875 1707397789.2702
MEM 178.671875 1707397789.3708
MEM 178.671875 1707397789.4714
MEM 178.671875 1707397789.5720
MEM 178.671875 1707397789.6722
MEM 178.671875 1707397789.7728
MEM 178.671875 1707397789.8732
MEM 178.671875 1707397789.9738
MEM 178.671875 1707397790.0744
MEM 178.671875 1707397790.1750
MEM 178.671875 1707397790.2756
MEM 178.671875 1707397790.3761
MEM 178.671875 1707397790.4763
MEM 178.671875 1707397790.5766
MEM 178.671875 1707397790.6771
MEM 178.671875 1707397790.7777
MEM 178.671875 1707397790.8783
MEM 178.671875 1707397790.9788
MEM 178.671875 1707397791.0794
MEM 178.671875 1707397791.1800
MEM 178.671875 1707397791.2805
MEM 178.671875 1707397791.3810
MEM 178.671875 1707397791.4815
MEM 178.671875 1707397791.5820
MEM 178.671875 1707397791.6826
MEM 178.671875 1707397791.7831
MEM 178.671875 1707397791.8833
MEM 178.671875 1707397791.9835
MEM 178.671875 1707397792.0841
MEM 178.671875 1707397792.1846
MEM 178.671875 1707397792.2852
MEM 178.671875 1707397792.3860
MEM 178.671875 1707397792.4865
MEM 178.671875 1707397792.5872
MEM 178.671875 1707397792.6874
MEM 178.671875 1707397792.7880
MEM 178.671875 1707397792.8881
MEM 178.671875 1707397792.9887
MEM 178.671875 1707397793.0889
MEM 178.671875 1707397793.1893
MEM 178.671875 1707397793.2898
MEM 178.671875 1707397793.3904
MEM 178.671875 1707397793.4909
MEM 178.671875 1707397793.5915
MEM 178.671875 1707397793.6917
MEM 178.671875 1707397793.7922
MEM 178.671875 1707397793.8926
MEM 178.671875 1707397793.9932
MEM 178.671875 1707397794.0933
MEM 178.671875 1707397794.1940
MEM 178.671875 1707397794.2945
MEM 178.671875 1707397794.3951
MEM 178.671875 1707397794.4956
MEM 178.671875 1707397794.5960
MEM 178.671875 1707397794.6965
MEM 178.671875 1707397794.7966
MEM 178.671875 1707397794.8972
MEM 178.671875 1707397794.9977
MEM 178.671875 1707397795.0983
MEM 178.671875 1707397795.1989
MEM 178.671875 1707397795.2995
MEM 178.671875 1707397795.4000
MEM 178.671875 1707397795.5005
MEM 178.671875 1707397795.6010
MEM 178.671875 1707397795.7015
MEM 178.671875 1707397795.8021
MEM 178.671875 1707397795.9026
MEM 178.671875 1707397796.0031
MEM 178.671875 1707397796.1038
MEM 178.671875 1707397796.2039
MEM 178.671875 1707397796.3045
MEM 178.671875 1707397796.4051
MEM 178.671875 1707397796.5056
MEM 178.671875 1707397796.6063
MEM 178.671875 1707397796.7068
MEM 178.671875 1707397796.8183
MEM 178.671875 1707397796.9197
MEM 178.671875 1707397797.0199
MEM 178.671875 1707397797.1205
MEM 178.671875 1707397797.2211
MEM 178.671875 1707397797.3216
MEM 178.671875 1707397797.4222
MEM 178.671875 1707397797.5227
MEM 178.671875 1707397797.6235
MEM 178.671875 1707397797.7236
MEM 178.671875 1707397797.8242
MEM 178.671875 1707397797.9244
MEM 178.671875 1707397798.0250
MEM 178.671875 1707397798.1256
MEM 178.671875 1707397798.2258
MEM 178.671875 1707397798.3263
MEM 178.671875 1707397798.4270
MEM 178.671875 1707397798.5276
MEM 178.671875 1707397798.6282
MEM 178.671875 1707397798.7288
MEM 178.671875 1707397798.8293
MEM 178.671875 1707397798.9300
MEM 178.671875 1707397799.0304
MEM 178.671875 1707397799.1310
MEM 178.671875 1707397799.2316
MEM 178.671875 1707397799.3321
MEM 178.671875 1707397799.4328
MEM 178.671875 1707397799.5329
MEM 178.671875 1707397799.6336
MEM 178.671875 1707397799.7342
MEM 178.671875 1707397799.8348
MEM 178.671875 1707397799.9350
MEM 178.671875 1707397800.0355
MEM 178.679688 1707397800.1361
MEM 178.660156 1707397800.2367
MEM 178.660156 1707397800.3373
MEM 178.660156 1707397800.4379
MEM 178.660156 1707397800.5384
MEM 178.660156 1707397800.6390
MEM 179.214844 1707397800.7395
MEM 179.214844 1707397800.8401
MEM 179.214844 1707397800.9403
MEM 179.218750 1707397801.0408
MEM 179.218750 1707397801.1416
MEM 179.218750 1707397801.2418
MEM 179.218750 1707397801.3424
MEM 179.218750 1707397801.4429
MEM 179.218750 1707397801.5434
MEM 179.218750 1707397801.6441
MEM 179.218750 1707397801.7446
MEM 179.218750 1707397801.8452
MEM 179.218750 1707397801.9454
MEM 179.218750 1707397802.0460
MEM 179.218750 1707397802.1466
MEM 179.218750 1707397802.2472
MEM 179.218750 1707397802.3478
MEM 179.218750 1707397802.4483
MEM 179.218750 1707397802.5484
MEM 179.218750 1707397802.6490
MEM 179.218750 1707397802.7495
MEM 179.218750 1707397802.8501
MEM 179.218750 1707397802.9503
MEM 179.218750 1707397803.0509
MEM 179.218750 1707397803.1515
MEM 179.218750 1707397803.2521
MEM 179.218750 1707397803.3526
MEM 179.218750 1707397803.4531
MEM 179.218750 1707397803.5533
MEM 179.218750 1707397803.6535
MEM 179.218750 1707397803.7537
MEM 179.218750 1707397803.8542
MEM 179.218750 1707397803.9549
MEM 179.218750 1707397804.0550
MEM 179.218750 1707397804.1556
MEM 179.218750 1707397804.2561
MEM 179.218750 1707397804.3567
MEM 179.218750 1707397804.4572
MEM 179.218750 1707397804.5578
MEM 179.218750 1707397804.6583
MEM 179.218750 1707397804.7590
MEM 179.218750 1707397804.8591
MEM 179.218750 1707397804.9598
MEM 179.218750 1707397805.0601
MEM 179.218750 1707397805.1603
MEM 179.218750 1707397805.2608
MEM 179.218750 1707397805.3613
MEM 179.218750 1707397805.4620
MEM 179.218750 1707397805.5627
MEM 179.218750 1707397805.6633
MEM 179.218750 1707397805.7638
MEM 179.218750 1707397805.8643
MEM 179.218750 1707397805.9648
MEM 179.218750 1707397806.0655
MEM 179.218750 1707397806.1657
MEM 179.218750 1707397806.2659
MEM 179.218750 1707397806.3661
MEM 179.218750 1707397806.4663
MEM 179.218750 1707397806.5668
MEM 179.218750 1707397806.6673
MEM 179.218750 1707397806.7679
MEM 179.218750 1707397806.8685
MEM 179.218750 1707397806.9691
MEM 179.218750 1707397807.0697
MEM 179.218750 1707397807.1703
MEM 179.218750 1707397807.2709
MEM 179.218750 1707397807.3711
MEM 179.218750 1707397807.4717
MEM 179.218750 1707397807.5721
MEM 179.218750 1707397807.6724
MEM 179.218750 1707397807.7728
MEM 179.218750 1707397807.8730
MEM 179.218750 1707397807.9736
MEM 179.218750 1707397808.0742
MEM 179.218750 1707397808.1747
MEM 179.218750 1707397808.2753
MEM 179.218750 1707397808.3758
MEM 179.218750 1707397808.4759
MEM 179.218750 1707397808.5761
MEM 179.218750 1707397808.6767
MEM 179.218750 1707397808.7772
MEM 179.218750 1707397808.8777
MEM 179.218750 1707397808.9782
MEM 179.218750 1707397809.0788
MEM 179.218750 1707397809.1793
MEM 179.218750 1707397809.2795
MEM 179.218750 1707397809.3796
MEM 179.218750 1707397809.4802
MEM 179.218750 1707397809.5808
MEM 179.218750 1707397809.6814
MEM 179.218750 1707397809.7817
MEM 179.218750 1707397809.8822
MEM 179.218750 1707397809.9829
MEM 179.218750 1707397810.0834
MEM 179.218750 1707397810.1839
MEM 179.218750 1707397810.2841
MEM 179.218750 1707397810.3847
MEM 179.218750 1707397810.4852
MEM 179.218750 1707397810.5858
MEM 179.218750 1707397810.6859
MEM 179.218750 1707397810.7866
MEM 179.218750 1707397810.8871
MEM 179.218750 1707397810.9876
MEM 179.218750 1707397811.0882
MEM 179.218750 1707397811.1887
MEM 179.218750 1707397811.2890
MEM 179.218750 1707397811.3895
MEM 179.218750 1707397811.4901
MEM 179.218750 1707397811.5906
MEM 179.218750 1707397811.6911
MEM 179.218750 1707397811.7913
MEM 179.218750 1707397811.8917
MEM 179.218750 1707397811.9922
MEM 179.218750 1707397812.0927
MEM 179.222656 1707397812.1932
MEM 179.222656 1707397812.2938
MEM 179.222656 1707397812.3944
MEM 179.222656 1707397812.4946
MEM 179.523438 1707397812.5951
MEM 179.976562 1707397812.6956
MEM 179.976562 1707397812.7961
MEM 179.976562 1707397812.8967
MEM 179.976562 1707397812.9972
MEM 179.976562 1707397813.0977
MEM 179.976562 1707397813.1983
MEM 179.976562 1707397813.2989
MEM 179.976562 1707397813.3993
MEM 179.976562 1707397813.4999
MEM 179.976562 1707397813.6006
MEM 179.976562 1707397813.7011
MEM 179.976562 1707397813.8019
MEM 179.976562 1707397813.9024
MEM 179.976562 1707397814.0030
MEM 179.976562 1707397814.1031
MEM 179.976562 1707397814.2037
MEM 179.976562 1707397814.3041
MEM 179.976562 1707397814.4046
MEM 179.976562 1707397814.5051
MEM 179.976562 1707397814.6057
MEM 179.976562 1707397814.7063
MEM 179.976562 1707397814.8068
MEM 179.976562 1707397814.9071
MEM 179.976562 1707397815.0076
MEM 179.976562 1707397815.1081
MEM 179.976562 1707397815.2087
MEM 179.976562 1707397815.3091
MEM 179.976562 1707397815.4097
MEM 179.976562 1707397815.5102
MEM 179.976562 1707397815.6108
MEM 179.976562 1707397815.7113
MEM 179.976562 1707397815.8119
MEM 179.812500 1707397815.9124
MEM 179.656250 1707397816.0130
MEM 179.531250 1707397816.1137
MEM 179.414062 1707397816.2140
MEM 179.382812 1707397816.3144
MEM 179.382812 1707397816.4151
MEM 179.371094 1707397816.5156
MEM 179.371094 1707397816.6161
MEM 179.371094 1707397816.7164
MEM 179.371094 1707397816.8169
MEM 179.371094 1707397816.9174
MEM 179.371094 1707397817.0180
MEM 179.371094 1707397817.1182
MEM 179.371094 1707397817.2183
MEM 179.371094 1707397817.3189
MEM 179.371094 1707397817.4191
MEM 179.371094 1707397817.5196
MEM 179.371094 1707397817.6201
MEM 179.371094 1707397817.7203
MEM 179.371094 1707397817.8206
MEM 179.371094 1707397817.9212
MEM 179.371094 1707397818.0218
MEM 179.371094 1707397818.1224
MEM 179.371094 1707397818.2228
MEM 179.371094 1707397818.3234
MEM 179.371094 1707397818.4242
MEM 179.371094 1707397818.5248
MEM 179.371094 1707397818.6252
MEM 179.371094 1707397818.7258
MEM 179.371094 1707397818.8260
MEM 179.371094 1707397818.9262
MEM 179.371094 1707397819.0269
MEM 179.371094 1707397819.1275
MEM 179.371094 1707397819.2280
MEM 179.371094 1707397819.3286
MEM 179.371094 1707397819.4288
MEM 179.371094 1707397819.5291
MEM 179.371094 1707397819.6295
MEM 179.371094 1707397819.7299
MEM 179.371094 1707397819.8301
MEM 179.371094 1707397819.9306
MEM 179.371094 1707397820.0313
MEM 179.371094 1707397820.1319
MEM 179.371094 1707397820.2323
MEM 179.371094 1707397820.3329
MEM 179.371094 1707397820.4334
MEM 179.371094 1707397820.5336
MEM 179.371094 1707397820.6341
MEM 179.371094 1707397820.7347
MEM 179.371094 1707397820.8349
MEM 179.371094 1707397820.9355
MEM 179.371094 1707397821.0360
MEM 179.371094 1707397821.1362
MEM 179.371094 1707397821.2368
MEM 179.371094 1707397821.3374
MEM 179.371094 1707397821.4380
MEM 179.371094 1707397821.5385
MEM 179.371094 1707397821.6392
MEM 179.371094 1707397821.7393
MEM 179.371094 1707397821.8395
MEM 179.371094 1707397821.9401
MEM 179.371094 1707397822.0407
MEM 179.371094 1707397822.1413
MEM 179.371094 1707397822.2415
MEM 179.371094 1707397822.3417
MEM 179.371094 1707397822.4422
MEM 179.371094 1707397822.5430
MEM 179.371094 1707397822.6431
MEM 179.371094 1707397822.7437
MEM 179.371094 1707397822.8442
MEM 179.371094 1707397822.9448
MEM 179.371094 1707397823.0453
MEM 179.371094 1707397823.1459
MEM 179.371094 1707397823.2461
MEM 179.371094 1707397823.3462
MEM 179.371094 1707397823.4468
MEM 179.371094 1707397823.5474
MEM 179.371094 1707397823.6476
MEM 179.371094 1707397823.7483
MEM 179.371094 1707397823.8488
MEM 179.371094 1707397823.9495
MEM 179.371094 1707397824.0499
MEM 179.371094 1707397824.1504
MEM 179.371094 1707397824.2509
MEM 179.371094 1707397824.3516
MEM 179.371094 1707397824.4522
MEM 179.371094 1707397824.5528
MEM 179.371094 1707397824.6530
MEM 179.371094 1707397824.7534
MEM 179.371094 1707397824.8539
MEM 179.371094 1707397824.9545
MEM 179.371094 1707397825.0550
MEM 179.371094 1707397825.1557
MEM 179.371094 1707397825.2563
MEM 179.371094 1707397825.3569
MEM 179.371094 1707397825.4574
MEM 179.371094 1707397825.5580
MEM 179.371094 1707397825.6584
MEM 179.371094 1707397825.7586
MEM 179.371094 1707397825.8588
MEM 179.371094 1707397825.9593
MEM 179.371094 1707397826.0594
MEM 179.371094 1707397826.1600
MEM 179.371094 1707397826.2605
MEM 179.371094 1707397826.3611
MEM 179.371094 1707397826.4617
MEM 179.371094 1707397826.5622
MEM 179.371094 1707397826.6628
MEM 179.371094 1707397826.7634
MEM 179.371094 1707397826.8637
MEM 179.371094 1707397826.9643
MEM 179.371094 1707397827.0649
MEM 179.371094 1707397827.1653
MEM 179.371094 1707397827.2660
MEM 179.371094 1707397827.3666
MEM 179.371094 1707397827.4670
MEM 179.371094 1707397827.5676
MEM 179.371094 1707397827.6682
MEM 179.371094 1707397827.7687
MEM 179.371094 1707397827.8689
MEM 179.371094 1707397827.9695
MEM 179.371094 1707397828.0697
MEM 179.371094 1707397828.1698
MEM 179.371094 1707397828.2704
MEM 179.371094 1707397828.3709
MEM 179.371094 1707397828.4715
MEM 179.371094 1707397828.5720
MEM 179.371094 1707397828.6725
MEM 179.386719 1707397828.7731
MEM 179.386719 1707397828.8736
MEM 179.410156 1707397828.9740
MEM 179.535156 1707397829.0745
MEM 179.531250 1707397829.1751
MEM 179.531250 1707397829.2756
MEM 179.531250 1707397829.3761
MEM 179.531250 1707397829.4767
MEM 179.722656 1707397829.5768
MEM 180.531250 1707397829.6771
MEM 180.531250 1707397829.7777
MEM 180.531250 1707397829.8782
MEM 180.531250 1707397829.9788
MEM 180.539062 1707397830.0790
MEM 180.539062 1707397830.1795
MEM 180.539062 1707397830.2801
MEM 180.539062 1707397830.3807
MEM 180.601562 1707397830.4813
MEM 180.601562 1707397830.5818
MEM 180.601562 1707397830.6824
MEM 180.601562 1707397830.7828
MEM 180.601562 1707397830.8832
MEM 180.601562 1707397830.9833
MEM 180.601562 1707397831.0836
MEM 180.601562 1707397831.1838
MEM 180.601562 1707397831.2843
MEM 180.601562 1707397831.3849
MEM 180.601562 1707397831.4855
MEM 180.601562 1707397831.5861
MEM 180.601562 1707397831.6867
MEM 180.601562 1707397831.7872
MEM 180.601562 1707397831.8878
MEM 180.601562 1707397831.9880
MEM 180.601562 1707397832.0884
MEM 180.601562 1707397832.1886
MEM 180.601562 1707397832.2891
MEM 180.601562 1707397832.3894
MEM 180.601562 1707397832.4900
MEM 180.601562 1707397832.5905
MEM 180.601562 1707397832.6911
MEM 180.601562 1707397832.7916
MEM 180.601562 1707397832.8922
MEM 180.601562 1707397832.9928
MEM 180.601562 1707397833.0934
MEM 180.601562 1707397833.1936
MEM 180.601562 1707397833.2938
MEM 180.601562 1707397833.3944
MEM 180.601562 1707397833.4949
MEM 180.601562 1707397833.5954
MEM 180.601562 1707397833.6961
MEM 180.601562 1707397833.7963
MEM 180.601562 1707397833.8967
MEM 180.601562 1707397833.9973
MEM 180.601562 1707397834.0977
MEM 180.601562 1707397834.1983
MEM 180.601562 1707397834.2985
MEM 180.601562 1707397834.3990
MEM 180.601562 1707397834.4996
MEM 180.601562 1707397834.6006
MEM 180.601562 1707397834.7011
MEM 180.601562 1707397834.8017
MEM 180.601562 1707397834.9022
MEM 180.601562 1707397835.0028
MEM 180.601562 1707397835.1034
MEM 180.601562 1707397835.2039
MEM 180.601562 1707397835.3045
MEM 180.601562 1707397835.4050
MEM 180.601562 1707397835.5056
MEM 180.601562 1707397835.6061
MEM 180.601562 1707397835.7066
MEM 180.601562 1707397835.8069
MEM 180.601562 1707397835.9074
MEM 180.601562 1707397836.0079
MEM 180.601562 1707397836.1083
MEM 180.601562 1707397836.2090
MEM 180.601562 1707397836.3095
MEM 180.601562 1707397836.4101
MEM 180.601562 1707397836.5106
MEM 180.601562 1707397836.6111
MEM 180.601562 1707397836.7117
MEM 180.601562 1707397836.8122
MEM 180.601562 1707397836.9128
MEM 180.601562 1707397837.0133
MEM 180.601562 1707397837.1139
MEM 180.601562 1707397837.2144
MEM 180.601562 1707397837.3149
MEM 180.601562 1707397837.4155
MEM 180.601562 1707397837.5160
MEM 180.601562 1707397837.6168
MEM 180.601562 1707397837.7171
MEM 180.601562 1707397837.8176
MEM 180.601562 1707397837.9182
MEM 180.601562 1707397838.0188
MEM 180.601562 1707397838.1192
MEM 180.601562 1707397838.2197
MEM 180.601562 1707397838.3200
MEM 180.601562 1707397838.4205
MEM 180.601562 1707397838.5211
MEM 180.601562 1707397838.6217
MEM 180.601562 1707397838.7222
MEM 180.601562 1707397838.8228
MEM 180.601562 1707397838.9233
MEM 180.601562 1707397839.0239
MEM 180.601562 1707397839.1245
MEM 180.601562 1707397839.2250
MEM 180.601562 1707397839.3256
MEM 180.601562 1707397839.4261
MEM 180.601562 1707397839.5266
MEM 180.601562 1707397839.6272
MEM 180.601562 1707397839.7279
MEM 180.601562 1707397839.8285
MEM 180.601562 1707397839.9291
MEM 180.601562 1707397840.0296
MEM 180.601562 1707397840.1302
MEM 180.601562 1707397840.2307
MEM 180.601562 1707397840.3311
MEM 180.601562 1707397840.4315
MEM 180.601562 1707397840.5320
MEM 180.601562 1707397840.6326
MEM 180.601562 1707397840.7331
MEM 180.601562 1707397840.8337
MEM 180.601562 1707397840.9343
MEM 180.601562 1707397841.0348
MEM 180.609375 1707397841.1353
MEM 180.589844 1707397841.2358
MEM 180.589844 1707397841.3359
MEM 180.589844 1707397841.4365
MEM 180.589844 1707397841.5371
MEM 180.589844 1707397841.6376
MEM 180.589844 1707397841.7383
MEM 181.140625 1707397841.8388
MEM 181.140625 1707397841.9397
MEM 181.140625 1707397842.0400
MEM 181.140625 1707397842.1405
MEM 181.140625 1707397842.2410
MEM 181.140625 1707397842.3416
MEM 181.140625 1707397842.4421
MEM 181.140625 1707397842.5427
MEM 181.140625 1707397842.6433
MEM 181.140625 1707397842.7439
MEM 181.140625 1707397842.8445
MEM 181.140625 1707397842.9446
MEM 181.140625 1707397843.0448
MEM 181.140625 1707397843.1453
MEM 181.140625 1707397843.2459
MEM 181.140625 1707397843.3465
MEM 181.140625 1707397843.4470
MEM 181.140625 1707397843.5475
MEM 181.140625 1707397843.6481
MEM 181.140625 1707397843.7487
MEM 181.140625 1707397843.8493
MEM 181.140625 1707397843.9499
MEM 181.140625 1707397844.0505
MEM 181.140625 1707397844.1508
MEM 181.140625 1707397844.2510
MEM 181.140625 1707397844.3516
MEM 181.140625 1707397844.4521
MEM 181.140625 1707397844.5526
MEM 181.140625 1707397844.6531
MEM 181.140625 1707397844.7537
MEM 181.140625 1707397844.8542
MEM 181.140625 1707397844.9548
MEM 181.140625 1707397845.0549
MEM 181.140625 1707397845.1555
MEM 181.140625 1707397845.2560
MEM 181.140625 1707397845.3566
MEM 181.140625 1707397845.4572
MEM 181.140625 1707397845.5578
MEM 181.140625 1707397845.6584
MEM 181.140625 1707397845.7590
MEM 181.140625 1707397845.8595
MEM 181.140625 1707397845.9599
MEM 181.140625 1707397846.0606
MEM 181.140625 1707397846.1612
MEM 181.140625 1707397846.2615
MEM 181.140625 1707397846.3620
MEM 181.140625 1707397846.4626
MEM 181.140625 1707397846.5631
MEM 181.140625 1707397846.6633
MEM 181.140625 1707397846.7638
MEM 181.140625 1707397846.8644
MEM 181.140625 1707397846.9649
MEM 181.140625 1707397847.0656
MEM 181.140625 1707397847.1661
MEM 181.140625 1707397847.2663
MEM 181.140625 1707397847.3669
MEM 181.140625 1707397847.4674
MEM 181.140625 1707397847.5680
MEM 181.140625 1707397847.6686
MEM 181.140625 1707397847.7691
MEM 181.140625 1707397847.8697
MEM 181.140625 1707397847.9702
MEM 181.140625 1707397848.0708
MEM 181.140625 1707397848.1713
MEM 181.140625 1707397848.2719
MEM 181.140625 1707397848.3723
MEM 181.140625 1707397848.4729
MEM 181.140625 1707397848.5735
MEM 181.140625 1707397848.6740
MEM 181.140625 1707397848.7745
MEM 181.140625 1707397848.8751
MEM 181.140625 1707397848.9757
MEM 181.140625 1707397849.0762
MEM 181.140625 1707397849.1768
MEM 181.140625 1707397849.2773
MEM 181.140625 1707397849.3778
MEM 181.140625 1707397849.4783
MEM 181.140625 1707397849.5790
MEM 181.140625 1707397849.6795
MEM 181.140625 1707397849.7799
MEM 181.140625 1707397849.8804
MEM 181.140625 1707397849.9810
MEM 181.140625 1707397850.0815
MEM 181.140625 1707397850.1820
MEM 181.140625 1707397850.2826
MEM 181.140625 1707397850.3832
MEM 181.140625 1707397850.4834
MEM 181.140625 1707397850.5837
MEM 181.140625 1707397850.6843
MEM 181.140625 1707397850.7849
MEM 181.140625 1707397850.8852
MEM 181.140625 1707397850.9856
MEM 181.140625 1707397851.0861
MEM 181.140625 1707397851.1867
MEM 181.140625 1707397851.2873
MEM 181.140625 1707397851.3879
MEM 181.140625 1707397851.4885
MEM 181.140625 1707397851.5891
MEM 181.140625 1707397851.6897
MEM 181.140625 1707397851.7902
MEM 181.140625 1707397851.8908
MEM 181.140625 1707397851.9913
MEM 181.140625 1707397852.0918
MEM 181.140625 1707397852.1923
MEM 181.140625 1707397852.2929
